Username,Rating,Review,App,Sentiment
Pengguna Google,1,"saldo aplikasi dana saya di bajak oleh Tokopedia,padahal saya tidak melakukan transaksi apapun,tiba tiba ada notifikasi pembayaran ke Tokopedia,,, sangat tidak jelas Tokopedia",Tokopedia,Sangat Negatif
Pengguna Google,4,error mulu,Tokopedia,Positif
Pengguna Google,5,ok 👍,Tokopedia,Sangat Positif
Pengguna Google,5,TOKOPEDIA MEMANG TOP,Tokopedia,Sangat Positif
Pengguna Google,5,makasih toko pedia sangat memuaskan,Tokopedia,Sangat Positif
Pengguna Google,1,"customer service lama, CS di media sosial juga tidak bisa di andalkan, saya sangat kecewa",Tokopedia,Sangat Negatif
Pengguna Google,1,"Pelayanan tokopedia care makin jelek, lambat dan terlewat jauh dari janji2 admin tokopedia care, hati2 aja belanja disini",Tokopedia,Sangat Negatif
Pengguna Google,1,fitur elit voucher sulit taik,Tokopedia,Sangat Negatif
Pengguna Google,4,prnh ktipu,Tokopedia,Positif
Pengguna Google,1,"taun kapan ngga tau saya pake tokopedi udah lama jadi lupa. tapi saldo di dana punya saya di kuras habis sama tokopedia. padahal saya sudah lama tidak pakai tokopedia, tapi tau tau ada bukti transaksi ke tokopedia giliran di tanyain ke calsenternya malah planga plongo! mau ga mau rela ga rela jadi pasrah, ini sangat mengecewakan!",Tokopedia,Sangat Negatif
Pengguna Google,1,"jangka waktu pengiriman yg diberikan kpd penjual terlalu lama, jd klo dpt penjual yg gak responsif sangat merugikan pembeli",Tokopedia,Sangat Negatif
Pengguna Google,2,"Sebagai saran, mohon lakukan audit terhadap pihak ekspedisi atau jasa pengiriman barang yang bermitra dengan Tokopedia. Pengiriman paketnya sangat lama padahal lokasi toko dan lokasi tujuan paket berada di kota yang sama.. terimakasih",Tokopedia,Negatif
Pengguna Google,5,puas dengan pelayanan diskon ongkir nya,Tokopedia,Sangat Positif
Pengguna Google,1,pesan pesanan cod di batalkan sistem??,Tokopedia,Sangat Negatif
Pengguna Google,1,turun bintang krn pake kurir Anter Aja,Tokopedia,Sangat Negatif
Pengguna Google,5,Jozz,Tokopedia,Sangat Positif
Pengguna Google,1,download nya sangat lama,Tokopedia,Sangat Negatif
Pengguna Google,5,"Untuk tim Tokopedia, tolong percepat klaim. Padahal dari pihak seller juga mengetahui bahwa terjadi kehilangan paket oleh kurir. Tapi ternyata proses pengaduan ga cuma dilakukan seller tapi juga pembelinya. Dan klaim 3 hari belum selesai",Tokopedia,Sangat Positif
Pengguna Google,1,"punya pengalaman buruk belanja ditokopedia ketika barang yang diterima tidak sesuai kemudian diharuskan menjawab respon tapi tidak ada kolom untuk menjawab, pilihan pickup tidak berfungsi parah banget lah pengalaman buruk belanja online",Tokopedia,Sangat Negatif
Pengguna Google,2,lama2 seller di toked slowresp bgt.. gk cuma 1 seller yg suka nggantungin pesanan,Tokopedia,Negatif
Pengguna Google,1,"cs tidak responsif, saat mengajukan pengembalian barang resi tidak segera keluar, toko penjual yang jelas jelas penipuan dibiarkan tidak diblokir, pengajuan barang dipersulit",Tokopedia,Sangat Negatif
Pengguna Google,5,respon sangat cepat😘 memudahkan kita untuk belanja,Tokopedia,Sangat Positif
Pengguna Google,1,"pengiriman terlalu lama,kirim satu kota aja butuh satu hari lebih,saya mau pindah ketoko sebelah aja",Tokopedia,Sangat Negatif
Pengguna Google,1,"Sudah update malah tampilannya bikin bingung. Pemilik toko masih banyak yg reseller dari apk lain, pengiriman juga dari apk lain, & alamat toko juga banyak yg gak sesuai. Batal otomatis kelamaan harusnya cukup 2 hari saja.",Tokopedia,Sangat Negatif
Pengguna Google,1,pesan barang 3 pcs dan di kembalikan barang nya tapi yg di balikkan 1 pcs saja.,Tokopedia,Sangat Negatif
Pengguna Google,5,ok bagus,Tokopedia,Sangat Positif
Pengguna Google,1,"aku udah pesan dari lama tp gaada info apapun kyk paket ny sampe mn mn , tiba"" di retur/pesanan di batalkan",Tokopedia,Sangat Negatif
Pengguna Google,2,"Tokopedia lebih baik menghapus durasi pengiriman INSTANT (3 JAM) dan SAME DAY (8 JAM), karena sampainya paling cepat hari berikutnya... padahal saya pesan masih di bawah jam 03 (batas waktu untuk pengiriman yang dikirim pada hari yang sama). kemana ketepatan waktu TOKOPEDIA yang dulu?",Tokopedia,Negatif
Pengguna Google,2,pembelian pakai kurir instant durasi proses batal otomatis lamaaaaaa pake banget. merugikan pembeli. gak ada solusi di tokopedia care,Tokopedia,Negatif
Pengguna Google,1,"aplikasi makin kesini makin ampas. per bulan februari & maret 2025 saya sudah mengalami 5 kasus dimana barang ga di kirim2 dari seller, chat seller di abaikan, di complaint ga bisa, chat cs ga ada guna, pesanan juga ga bisa di cencel yg seakan2 sekarang itu ga ada lagi yg namanya perlindungan customer di aplikasi ini. jamin yakin makin lama bisa tutup di aplikasi klw ga di benahi. ampas lah.",Tokopedia,Sangat Negatif
Pengguna Google,2,barang yg bs cod sangat sedikit gk kaya yg laen,Tokopedia,Negatif
Pengguna Google,5,sy kasih bintang 5 kl gak bagus sy hapus lg,Tokopedia,Sangat Positif
Pengguna Google,4,"Aplikasi sudah terupdate. Setelah update banyak item2 yang dulu menarik sperti games, pecah telur, misi² simple yg kesemuanya bisa nambah poin udah gak ada 😁 hadeuh². Kemudian untuk info detail Seller dan terakhir online seller udah gak bisa diliat lagi, Diskusi ditiadakan, padahal info² tsb sangat membantu buyers buat nambah tingkat kepercayaan pada seller utk memutuskan layak enggaknya buat order di toko tsb. Mohon dijadikan kajian ulang lagi sampaikan ke pihak terkait, demikian.",Tokopedia,Positif
Pengguna Google,5,Bagus banget,Tokopedia,Sangat Positif
Pengguna Google,1,knp saldo saya di sedot toko pedia,Tokopedia,Sangat Negatif
Pengguna Google,1,"instal apk, CO pertama di cancel sistem, CO kedua sukses walaupun sampainya telat beberapa hari, CO ketiga paket di return sepihak oleh pihak kurir dg alasan sudah melewati waktu, CO keempat tgl 13 estimasi tgl 18, sampai hari ini belum sampai",Tokopedia,Sangat Negatif
Pengguna Google,1,saya pake pengiriman instant 3 jam tpi belum sampai gajelas,Tokopedia,Sangat Negatif
Pengguna Google,1,pengembalian dananya lama sampe sekarang saldo belum masuk,Tokopedia,Sangat Negatif
Pengguna Google,2,perbaikin lah bayar lancar tpi paylater sudah di pakai buat apa ada limit sampai 2 jt tpi gk bisa di pakai,Tokopedia,Negatif
Pengguna Google,5,"Terima kasih, orang baik. 🙏",Tokopedia,Sangat Positif
Pengguna Google,4,promonya pelit sekarang,Tokopedia,Positif
Pengguna Google,5,"Setelah di-update aplikasinya jadi tambah bagus, dan diskon harga nya lumayan buat hemat pengeluaran 🤗😍",Tokopedia,Sangat Positif
Pengguna Google,1,"entah ada apa denganmu.... terlalu bela seller.... jika seller lama respond kasih peringatan donk, jika pembatalan sudah lebih dari 24 jam ga ada respond kasih sanksi donk. Sudah seller tidak jawab, pembetalan otomatis terlalu lama, malah kadang diperpanjang. Uang saya nyantol terlalu lama. tau gitu kan bisa pindah toko agar segera dapat barang... apalagi ini barangnya obat asma yang sangat penting dan mendesak... toped JANCOX",Tokopedia,Sangat Negatif
Pengguna Google,3,Mohon kepada Tokopedia memperhatikan para seller yang belakangan ini banyak yang nakal. barang yang dikirim tidak sesuai dengan iklan.. dan kejadian nya sudah berulang kali. opsi yang ditawarkan oleh Tokopedia untuk retur barang dan refund juga kurang berpihak kepada konsumen,Tokopedia,Netral
Pengguna Google,5,sangat membantu dalam pembelanjaan,Tokopedia,Sangat Positif
Pengguna Google,1,"bayar tagihan listrik proses2 tok, pdhal pake apk lain lo langsung sukses bnyk seller yg ud co, ud bayar, tnyta gk dkirim2 smpe gagal duh rugi biaya penanganan 1rb bolak balik",Tokopedia,Sangat Negatif
Pengguna Google,1,keamanan Tokopedia sangat lemah orang penguna gopay later akun mudah di bobol si hacker salah gunakan smaa orang lain untuk semua orang yg mempunyai akun gopay later segera melakukan penutupan akun gopay later atau menonton aktifkan nya semoga ja Tidak ada lagi yg jadi korban seperti saya,Tokopedia,Sangat Negatif
Pengguna Google,5,mantap toko pedia,Tokopedia,Sangat Positif
Pengguna Google,1,saya di tipu belanja di Tokopedia,Tokopedia,Sangat Negatif
Pengguna Google,5,mantabs,Tokopedia,Sangat Positif
Pengguna Google,3,jujur aja saya kesel banget karena saya penggunaan baru toko pedia dan saya mau membeli barang dan ingin membayar nya lewat gopay tapi kan saya pengguna baru jadi saya harus menghubungkan akun gopay saya dengan Tokopedia nah pas di verifikasi kode saya gabisa karena kode nya ga di kirim kirim lewat WA maupun SMS jadi nya saya bingung ini ada masalah apa gimana tapi ga ada pemberitahuan kalo apk nya lagi ada masalah. mohon di perbaiki pihak Tokopedia.,Tokopedia,Netral
Pengguna Google,1,"Banyak penjual tidak aktip, awalnya aktip status penjual saat cekout taunya penjual tdk aktip transaksi langsung dalam proses, pembatalan automatis waktu kelamaan 18 pembayaran tanggal 27 automatis pembatalan. payah nih tokped, meskinya klu penjual tdk aktip automatis saja diaplikasinya tdk bisa transaksi. jadi ngehambat dana nih",Tokopedia,Sangat Negatif
Pengguna Google,5,bagus sangat terbantu,Tokopedia,Sangat Positif
Pengguna Google,5,saya menyukai aplikasi ini banyak diskon nya,Tokopedia,Sangat Positif
Pengguna Google,5,mudah cepat dan bagus,Tokopedia,Sangat Positif
Pengguna Google,3,"Perbanyak program diskon untuk kargo, masak barang berat disuruh pake reguler. Mahal diongkir jadi jutaan ongkir doang. Coba kerja sama dengan karyati dan nasru itu mereka ongkir kargo sangat murah.",Tokopedia,Netral
Pengguna Google,1,iklan sangat menggau ketika lagi main hp,Tokopedia,Sangat Negatif
Pengguna Google,1,"Ini tokopedia apa sih ,muter"" mulu lama amat gak langsung masuk",Tokopedia,Sangat Negatif
Pengguna Google,5,moga dapat harga yang selalu bersahabat,Tokopedia,Sangat Positif
Pengguna Google,5,"good, banyak promo",Tokopedia,Sangat Positif
Pengguna Google,5,baguss bangett,Tokopedia,Sangat Positif
Pengguna Google,5,dah bagus tapi informasi pengiriman aga kurang lengkap,Tokopedia,Sangat Positif
Pengguna Google,5,"sangat mudah, banyak diskon",Tokopedia,Sangat Positif
Pengguna Google,2,"Saya pesan barang sekitar tanggal 16 Maret dan sudah saya bayar, saya chat penjual tapi sampai sekarang tanggal 20 tak ada jawaban, barang juga belum dikirim, saya sudah melakukan pembatalan pada tanggal 18 Maret, tapi tak ada respon dari penjual, dan sayangnya pembatalan otomatis dari tokped adalah tanggal 27 Maret, saya sangat kecewa dengan hal ini, kenapa pembatalan otomatis ini harus selama itu?",Tokopedia,Negatif
Pengguna Google,1,ongkirnya mahal,Tokopedia,Sangat Negatif
Pengguna Google,4,bisa membantu dan bisa bermanfaat,Tokopedia,Positif
Pengguna Google,1,parah u tokped...ngapain jual data email di darkweb...coba u semua liat google kalian trus liat dipenelusuran email di darkweb. email ku masuk kesana melalui tokped and mypertamina. kacau IT u,Tokopedia,Sangat Negatif
Pengguna Google,1,VCR nya gak guna sampah semua,Tokopedia,Sangat Negatif
Pengguna Google,5,so far so good 👍👍👍,Tokopedia,Sangat Positif
Pengguna Google,1,"tolong hilangkan kerja sama dengan ekspedisi JNE, saya adalah pengguna setia tokopedia. sudah beberapa kali saya checkout di tokopedia jasa pengirimannya selalu di mix dan menyebabkan pengiriman semakin lama. paling lama itu ketika pengirim terakhir JNE. saya kecewa, sekarang beralih ke toko orange saja",Tokopedia,Sangat Negatif
Pengguna Google,1,"Ribet gak bisa cod gak seperti aplikasi sebelah,Pusing banget sumpah",Tokopedia,Sangat Negatif
Pengguna Google,5,"mantaapppppp sukses teruss,semoga semakin terbaik",Tokopedia,Sangat Positif
Pengguna Google,1,"100% gratis ongkir apa,. susah parah",Tokopedia,Sangat Negatif
Pengguna Google,5,baru dinwlod tokopedia,Tokopedia,Sangat Positif
Pengguna Google,2,untuk pembayaran pbb yang 2025 kok belum update ya,Tokopedia,Negatif
Pengguna Google,1,"padahal sudah kirim video unboxing, tapi retur barang bermasalah sangat ribet, memakan waktu berhari-hari. sudah jelas seller yang salah dengan mengirim barang yang tidak sesuai dengan judul dan deskripsi tapi prosesnya retur terlalu berbelit belit",Tokopedia,Sangat Negatif
Pengguna Google,4,Mudah pemakaian dan egk berat buka aplikasinya,Tokopedia,Positif
Pengguna Google,5,best shop,Tokopedia,Sangat Positif
Pengguna Google,5,Luar Biasa Good Job,Tokopedia,Sangat Positif
Pengguna Google,1,baikk Alhamdulillah,Tokopedia,Sangat Negatif
Pengguna Google,5,ok kren,Tokopedia,Sangat Positif
Pengguna Google,2,"pengiriman lama , sudah 2x kurir menginformasikan saya tidak dirumah padahal kurir tidak prnah datang , saya selalu dirumah menunggu paketan saya , kerjaan saya jadi terganggu karena paket tidak kunjung datang pdhal alamat sudah betul , mengajukan komplen harus nunggu hari jumat padhal kurir harusnya sejak selasa sudah kirim paket ke alamat saya",Tokopedia,Negatif
Pengguna Google,4,"kasih 4 dulu,karna Gopay later nya kok tiba-tiba di blokir,pdhl pembayaran belum pernah telat sama sekali,heran!!!",Tokopedia,Positif
Pengguna Google,2,perlu ditingkatkan lagi agar performa tambah bagus,Tokopedia,Negatif
Pengguna Google,4,kebanyakan tidak bisa cod dan terkesan mengadu domba antara seller dengan Buyer,Tokopedia,Positif
Pengguna Google,5,mantap memuaskan 👍,Tokopedia,Sangat Positif
Pengguna Google,1,"Apk gajelas, beda bgt sm shopee barang yg udh dibeli kalau virtual account itu udh jd milik kita, bukan tbtb dibatalin sistem gitu ajaa, apa apa dibatalin sistem, tolong banget deh ini ga sekali dua kali, mana promo ongkir selalu gajelas beda pokoknya sm apk lainnya",Tokopedia,Sangat Negatif
Pengguna Google,5,sangat memudahkan.,Tokopedia,Sangat Positif
Pengguna Google,1,pengiriman nya lelet parah. nyesel gua beli di tokopedia,Tokopedia,Sangat Negatif
Pengguna Google,3,tolong batal otomatis jangan sampai 7 hari max 3 hari bnyk toko yg slow respon giliran cancel no respon,Tokopedia,Netral
Pengguna Google,1,"kecewa gk bisa komplain,saya baru isi dana tapi di potong sama tokopedia sebesar 850ribu",Tokopedia,Sangat Negatif
Pengguna Google,5,terpercaya jos,Tokopedia,Sangat Positif
Pengguna Google,1,Saya tidak dapat melihat chat balasan seller,Tokopedia,Sangat Negatif
Pengguna Google,2,Bisa dibantu untuk upload video unboxing tidak bisa,Tokopedia,Negatif
Pengguna Google,5,bravo for. Tokoped..,Tokopedia,Sangat Positif
Pengguna Google,5,senang deh.... belanja ditoko pedia sangat gampang..... tapi sayang gratis ongkir gak ada masih kalah jauh sama shopee banyak pilihan pengirimanya,Tokopedia,Sangat Positif
Pengguna Google,5,sip,Tokopedia,Sangat Positif
Pengguna Google,1,"Saya kehilangan barang dari bulan februari sampai saat ini maret 2025, dana refund blm dikembalikan ke saldo. Pas saya lihat di ulasan, sama di youtube ternyata banyak jga yg uang saldo tidak kembali & nilainya Juga lumayan gede Tokopedia Ternyata pengambil saldo para pengguna. gak amanah sama sekali kasian para pengguna yg lain kalok saldo gk kembali mikir dikit deh gk usah banyak""",Tokopedia,Sangat Negatif
Pengguna Google,1,uang di dana kesedot otomatis oleh Tokopedia sejumlah 791.000 padahal tidak menggunakan Tokopedia tolong kebijaksanaan nya dari tokopedia soalnya uang buat lebaran itu jg boleh dapet minjem,Tokopedia,Sangat Negatif
Pengguna Google,5,siap terus belanja melalui tokped,Tokopedia,Sangat Positif
Pengguna Google,5,apk andalan🔥mantap banyak vouchernya,Tokopedia,Sangat Positif
Pengguna Google,3,"kecewa sih pas download lagi jadi gaada voucher diskon sama sekali, bahkan voucher free ongkir pun nggak ada. Dulu sih lumayan dapet voucher setengah harga, sekarang kenapa jadi nggak ada voucher yang menarik deh min?. bahkan pilihan ekspedisi cuma 2, gaada yg dapet freeong.",Tokopedia,Netral
Pengguna Google,5,"mantep, banyak promo",Tokopedia,Sangat Positif
Pengguna Google,1,hati2 data anda tidak aman dengan install aplikasi ini. buka toko disini juga berbahaya uang dan semua data dapat hilang tiba2,Tokopedia,Sangat Negatif
Pengguna Google,1,"kena scam gua anjirrr, bilangnya gratis ongkir pas di pesen tau nya kaga ada gratis ongkirnya. kalo ga mau ngasih gratis ongkir ga usah repot2 di cantumin gratis ongkir bos Q. Masa harga 193.450 di potong 9.608 + 9.127 + 11.500 totalnya malah jadi 174.715, aneh kaga bisa ngitung kan harusnya 163.215, aneh aneh bisa kaya gitu",Tokopedia,Sangat Negatif
Pengguna Google,5,bagus sih,Tokopedia,Sangat Positif
Pengguna Google,1,aplikasi nya sih bagus cuman ada oknum penjual yang gak jelas ini saldo saya masih gak jelas padahal saya juga ada kebutuhan ini bagaimana mana solusinya tokped penjual nya gak ada respon sama sekali tokped nya juga gak ada solusi nya,Tokopedia,Sangat Negatif
Pengguna Google,1,"expedisi yg di rekomendasikan oleh tokopedia pelayanannya sangat buruk, mending UNINSTAL aja lah buang buang waktu.!",Tokopedia,Sangat Negatif
Pengguna Google,5,Belanja online makin gampang dan murah ....,Tokopedia,Sangat Positif
Pengguna Google,5,sangat mudah dan cepat melalui ceria,Tokopedia,Sangat Positif
Pengguna Google,5,i love you soooo much 😘😘😘 toped 😁,Tokopedia,Sangat Positif
Pengguna Google,2,Si cepat ko pengiriman paket datang nya lambat ga sesuai namanya si cepat pengiriman lambat,Tokopedia,Negatif
Pengguna Google,1,banyakan iklan,Tokopedia,Sangat Negatif
Pengguna Google,1,Voucher diskon ga bisa kepake malah error terus voucher nya ilang,Tokopedia,Sangat Negatif
Pengguna Google,5,lumayan memuaskan dipesanan pertama langsung dapet bonus 35rb,Tokopedia,Sangat Positif
Pengguna Google,1,"Belum Ada promo nih,Apaan ini semua voucer saya tdk.bisa digunakan ,tiba2 gak.bisa belanja pake vocer",Tokopedia,Sangat Negatif
Pengguna Google,1,NOTIFIKASI PROMO GA BERHENTI TIAP HARI..TAPI BEGITU DI BELI DI BATALKAN SISTEM..PENARIKAN DANA SELALU DI HOLD BIARPUN SEMUA SUDAH VALID DATA NYA. APA SENGAJA?? KALAU PAILID JADI MUSEUM FOTO DATA2 PENGGUNANYA,Tokopedia,Sangat Negatif
